algo,seed,w_time,w_mse,w_var,margin,alpha,precision,recall,fpr
ML-KEM-512,1001,0.33,0.33,0.33,1.5,0.01,0.609375,0.22285714285714286,0.061124694376528114
ML-KEM-512,1001,0.33,0.33,0.33,1.5,0.05,0.547945205479452,0.22857142857142856,0.08068459657701711
ML-KEM-512,1001,0.33,0.33,0.33,1.5,0.1,0.5405405405405406,0.22857142857142856,0.08312958435207823
ML-KEM-512,1001,0.33,0.33,0.33,1.5,0.2,0.5405405405405406,0.22857142857142856,0.08312958435207823
ML-KEM-512,1001,0.33,0.33,0.33,2.0,0.01,0.7037037037037037,0.21714285714285714,0.039119804400977995
ML-KEM-512,1001,0.33,0.33,0.33,2.0,0.05,0.6290322580645161,0.22285714285714286,0.05623471882640587
ML-KEM-512,1001,0.33,0.33,0.33,2.0,0.1,0.6290322580645161,0.22285714285714286,0.05623471882640587
ML-KEM-512,1001,0.33,0.33,0.33,2.0,0.2,0.6290322580645161,0.22285714285714286,0.05623471882640587
ML-KEM-512,1001,0.33,0.33,0.33,3.0,0.01,0.6666666666666666,0.18285714285714286,0.039119804400977995
ML-KEM-512,1001,0.33,0.33,0.33,3.0,0.05,0.6923076923076923,0.2057142857142857,0.039119804400977995
ML-KEM-512,1001,0.33,0.33,0.33,3.0,0.1,0.6923076923076923,0.2057142857142857,0.039119804400977995
ML-KEM-512,1001,0.33,0.33,0.33,3.0,0.2,0.6923076923076923,0.2057142857142857,0.039119804400977995
ML-KEM-512,1001,0.33,0.33,0.33,5.0,0.01,0.4666666666666667,0.08,0.039119804400977995
ML-KEM-512,1001,0.33,0.33,0.33,5.0,0.05,0.4666666666666667,0.08,0.039119804400977995
ML-KEM-512,1001,0.33,0.33,0.33,5.0,0.1,0.4666666666666667,0.08,0.039119804400977995
ML-KEM-512,1001,0.33,0.33,0.33,5.0,0.2,0.4666666666666667,0.08,0.039119804400977995
ML-KEM-512,1001,0.6,0.2,0.2,1.0,0.01,0.3669527896995708,0.9771428571428571,0.7212713936430318
ML-KEM-512,1001,0.6,0.2,0.2,1.0,0.05,0.34791252485089463,1.0,0.8019559902200489
ML-KEM-512,1001,0.6,0.2,0.2,1.0,0.1,0.3431372549019608,1.0,0.8190709046454768
ML-KEM-512,1001,0.6,0.2,0.2,1.0,0.2,0.3431372549019608,1.0,0.8190709046454768
ML-KEM-512,1001,0.6,0.2,0.2,1.25,0.01,0.6493506493506493,0.2857142857142857,0.06601466992665037
ML-KEM-512,1001,0.6,0.2,0.2,1.25,0.05,0.6329113924050633,0.2857142857142857,0.07090464547677261
ML-KEM-512,1001,0.6,0.2,0.2,1.25,0.1,0.6375,0.2914285714285714,0.07090464547677261
ML-KEM-512,1001,0.6,0.2,0.2,1.25,0.2,0.6375,0.2914285714285714,0.07090464547677261
ML-KEM-512,1001,0.6,0.2,0.2,1.5,0.01,0.6493506493506493,0.2857142857142857,0.06601466992665037
ML-KEM-512,1001,0.6,0.2,0.2,1.5,0.05,0.6493506493506493,0.2857142857142857,0.06601466992665037
ML-KEM-512,1001,0.6,0.2,0.2,1.5,0.1,0.6493506493506493,0.2857142857142857,0.06601466992665037
ML-KEM-512,1001,0.6,0.2,0.2,1.5,0.2,0.6493506493506493,0.2857142857142857,0.06601466992665037
ML-KEM-512,1001,0.6,0.2,0.2,2.0,0.01,0.6888888888888889,0.17714285714285713,0.034229828850855744
ML-KEM-512,1001,0.6,0.2,0.2,2.0,0.05,0.775,0.17714285714285713,0.022004889975550123
ML-KEM-512,1001,0.6,0.2,0.2,2.0,0.1,0.8448275862068966,0.28,0.022004889975550123
ML-KEM-512,1001,0.6,0.2,0.2,2.0,0.2,0.8448275862068966,0.28,0.022004889975550123
ML-KEM-512,1001,0.6,0.2,0.2,3.0,0.01,0.64,0.09142857142857143,0.022004889975550123
ML-KEM-512,1001,0.6,0.2,0.2,3.0,0.05,0.64,0.09142857142857143,0.022004889975550123
ML-KEM-512,1001,0.6,0.2,0.2,3.0,0.1,0.7352941176470589,0.14285714285714285,0.022004889975550123
ML-KEM-512,1001,0.6,0.2,0.2,3.0,0.2,0.7352941176470589,0.14285714285714285,0.022004889975550123
ML-KEM-512,1001,0.6,0.2,0.2,5.0,0.01,0.64,0.09142857142857143,0.022004889975550123
ML-KEM-512,1001,0.6,0.2,0.2,5.0,0.05,0.64,0.09142857142857143,0.022004889975550123
ML-KEM-512,1001,0.6,0.2,0.2,5.0,0.1,0.64,0.09142857142857143,0.022004889975550123
ML-KEM-512,1001,0.6,0.2,0.2,5.0,0.2,0.64,0.09142857142857143,0.022004889975550123
ML-KEM-512,1001,0.2,0.6,0.2,1.0,0.01,0.3752711496746204,0.9885714285714285,0.7041564792176039
ML-KEM-512,1001,0.2,0.6,0.2,1.0,0.05,0.354251012145749,1.0,0.7799511002444988
ML-KEM-512,1001,0.2,0.6,0.2,1.0,0.1,0.34860557768924305,1.0,0.7995110024449877
ML-KEM-512,1001,0.2,0.6,0.2,1.0,0.2,0.34860557768924305,1.0,0.7995110024449877
ML-KEM-512,1001,0.2,0.6,0.2,1.25,0.01,0.5714285714285714,0.2742857142857143,0.08801955990220049
ML-KEM-512,1001,0.2,0.6,0.2,1.25,0.05,0.5714285714285714,0.2742857142857143,0.08801955990220049
ML-KEM-512,1001,0.2,0.6,0.2,1.25,0.1,0.5647058823529412,0.2742857142857143,0.09046454767726161
ML-KEM-512,1001,0.2,0.6,0.2,1.25,0.2,0.5647058823529412,0.2742857142857143,0.09046454767726161
ML-KEM-512,1001,0.2,0.6,0.2,1.5,0.01,0.5714285714285714,0.2742857142857143,0.08801955990220049
ML-KEM-512,1001,0.2,0.6,0.2,1.5,0.05,0.5714285714285714,0.2742857142857143,0.08801955990220049
ML-KEM-512,1001,0.2,0.6,0.2,1.5,0.1,0.5714285714285714,0.2742857142857143,0.08801955990220049
ML-KEM-512,1001,0.2,0.6,0.2,1.5,0.2,0.5714285714285714,0.2742857142857143,0.08801955990220049
ML-KEM-512,1001,0.2,0.6,0.2,2.0,0.01,0.5783132530120482,0.2742857142857143,0.08557457212713937
ML-KEM-512,1001,0.2,0.6,0.2,2.0,0.05,0.5783132530120482,0.2742857142857143,0.08557457212713937
ML-KEM-512,1001,0.2,0.6,0.2,2.0,0.1,0.5714285714285714,0.2742857142857143,0.08801955990220049
ML-KEM-512,1001,0.2,0.6,0.2,2.0,0.2,0.5714285714285714,0.2742857142857143,0.08801955990220049
ML-KEM-512,1001,0.2,0.6,0.2,3.0,0.01,0.5949367088607594,0.26857142857142857,0.07823960880195599
ML-KEM-512,1001,0.2,0.6,0.2,3.0,0.05,0.5897435897435898,0.26285714285714284,0.07823960880195599
ML-KEM-512,1001,0.2,0.6,0.2,3.0,0.1,0.5897435897435898,0.26285714285714284,0.07823960880195599
ML-KEM-512,1001,0.2,0.6,0.2,3.0,0.2,0.5897435897435898,0.26285714285714284,0.07823960880195599
ML-KEM-512,1001,0.2,0.6,0.2,5.0,0.01,0.6349206349206349,0.22857142857142856,0.05623471882640587
ML-KEM-512,1001,0.2,0.6,0.2,5.0,0.05,0.6567164179104478,0.25142857142857145,0.05623471882640587
ML-KEM-512,1001,0.2,0.6,0.2,5.0,0.1,0.6567164179104478,0.25142857142857145,0.05623471882640587
ML-KEM-512,1001,0.2,0.6,0.2,5.0,0.2,0.6567164179104478,0.25142857142857145,0.05623471882640587
ML-KEM-512,1001,0.2,0.2,0.6,1.0,0.01,1.0,0.13142857142857142,0.0
ML-KEM-512,1001,0.2,0.2,0.6,1.0,0.05,1.0,0.13142857142857142,0.0
ML-KEM-512,1001,0.2,0.2,0.6,1.0,0.1,1.0,0.13142857142857142,0.0
ML-KEM-512,1001,0.2,0.2,0.6,1.0,0.2,1.0,0.13142857142857142,0.0
ML-KEM-512,1001,0.2,0.2,0.6,1.25,0.01,1.0,0.13142857142857142,0.0
ML-KEM-512,1001,0.2,0.2,0.6,1.25,0.05,1.0,0.13142857142857142,0.0
ML-KEM-512,1001,0.2,0.2,0.6,1.25,0.1,1.0,0.13142857142857142,0.0
ML-KEM-512,1001,0.2,0.2,0.6,1.25,0.2,1.0,0.13142857142857142,0.0
ML-KEM-512,1001,0.2,0.2,0.6,1.5,0.01,1.0,0.13142857142857142,0.0
ML-KEM-512,1001,0.2,0.2,0.6,1.5,0.05,1.0,0.13142857142857142,0.0
ML-KEM-512,1001,0.2,0.2,0.6,1.5,0.1,1.0,0.13142857142857142,0.0
ML-KEM-512,1001,0.2,0.2,0.6,1.5,0.2,1.0,0.13142857142857142,0.0
ML-KEM-512,1001,0.2,0.2,0.6,2.0,0.01,1.0,0.13142857142857142,0.0
ML-KEM-512,1001,0.2,0.2,0.6,2.0,0.05,1.0,0.13142857142857142,0.0
ML-KEM-512,1001,0.2,0.2,0.6,2.0,0.1,1.0,0.13142857142857142,0.0
ML-KEM-512,1001,0.2,0.2,0.6,2.0,0.2,1.0,0.13142857142857142,0.0
ML-KEM-512,1001,0.2,0.2,0.6,3.0,0.01,1.0,0.13142857142857142,0.0
ML-KEM-512,1001,0.2,0.2,0.6,3.0,0.05,1.0,0.13142857142857142,0.0
ML-KEM-512,1001,0.2,0.2,0.6,3.0,0.1,1.0,0.13142857142857142,0.0
ML-KEM-512,1001,0.2,0.2,0.6,3.0,0.2,1.0,0.13142857142857142,0.0
ML-KEM-512,1001,0.2,0.2,0.6,5.0,0.01,1.0,0.13142857142857142,0.0
ML-KEM-512,1001,0.2,0.2,0.6,5.0,0.05,1.0,0.13142857142857142,0.0
ML-KEM-512,1001,0.2,0.2,0.6,5.0,0.1,1.0,0.13142857142857142,0.0
ML-KEM-512,1001,0.2,0.2,0.6,5.0,0.2,1.0,0.13142857142857142,0.0
ML-KEM-512,1001,0.8,0.1,0.1,1.0,0.01,0.6979166666666666,0.38285714285714284,0.07090464547677261
ML-KEM-512,1001,0.8,0.1,0.1,1.0,0.05,0.35655737704918034,0.9942857142857143,0.7677261613691931
ML-KEM-512,1001,0.8,0.1,0.1,1.0,0.1,0.3486973947895792,0.9942857142857143,0.7946210268948656
ML-KEM-512,1001,0.8,0.1,0.1,1.0,0.2,0.3486973947895792,0.9942857142857143,0.7946210268948656
ML-KEM-512,1001,0.8,0.1,0.1,1.25,0.01,0.7021276595744681,0.37714285714285717,0.06845965770171149
ML-KEM-512,1001,0.8,0.1,0.1,1.25,0.05,0.6947368421052632,0.37714285714285717,0.07090464547677261
ML-KEM-512,1001,0.8,0.1,0.1,1.25,0.1,0.6947368421052632,0.37714285714285717,0.07090464547677261
ML-KEM-512,1001,0.8,0.1,0.1,1.25,0.2,0.6947368421052632,0.37714285714285717,0.07090464547677261
ML-KEM-512,1001,0.8,0.1,0.1,1.5,0.01,0.6744186046511628,0.3314285714285714,0.06845965770171149
ML-KEM-512,1001,0.8,0.1,0.1,1.5,0.05,0.6744186046511628,0.3314285714285714,0.06845965770171149
ML-KEM-512,1001,0.8,0.1,0.1,1.5,0.1,0.6956521739130435,0.3657142857142857,0.06845965770171149
ML-KEM-512,1001,0.8,0.1,0.1,1.5,0.2,0.6956521739130435,0.3657142857142857,0.06845965770171149
ML-KEM-512,1001,0.8,0.1,0.1,2.0,0.01,0.5625,0.2057142857142857,0.06845965770171149
ML-KEM-512,1001,0.8,0.1,0.1,2.0,0.05,0.5625,0.2057142857142857,0.06845965770171149
ML-KEM-512,1001,0.8,0.1,0.1,2.0,0.1,0.5625,0.2057142857142857,0.06845965770171149
ML-KEM-512,1001,0.8,0.1,0.1,2.0,0.2,0.5625,0.2057142857142857,0.06845965770171149
ML-KEM-512,1001,0.8,0.1,0.1,3.0,0.01,0.559322033898305,0.18857142857142858,0.06356968215158924
ML-KEM-512,1001,0.8,0.1,0.1,3.0,0.05,0.5517241379310345,0.18285714285714286,0.06356968215158924
ML-KEM-512,1001,0.8,0.1,0.1,3.0,0.1,0.5517241379310345,0.18285714285714286,0.06356968215158924
ML-KEM-512,1001,0.8,0.1,0.1,3.0,0.2,0.5517241379310345,0.18285714285714286,0.06356968215158924
ML-KEM-512,1001,0.8,0.1,0.1,5.0,0.01,0.5517241379310345,0.18285714285714286,0.06356968215158924
ML-KEM-512,1001,0.8,0.1,0.1,5.0,0.05,0.5517241379310345,0.18285714285714286,0.06356968215158924
ML-KEM-512,1001,0.8,0.1,0.1,5.0,0.1,0.5517241379310345,0.18285714285714286,0.06356968215158924
ML-KEM-512,1001,0.8,0.1,0.1,5.0,0.2,0.5517241379310345,0.18285714285714286,0.06356968215158924
ML-KEM-512,2024,0.33,0.33,0.33,1.0,0.01,1.0,0.28,0.0
ML-KEM-512,2024,0.33,0.33,0.33,1.0,0.05,1.0,0.28,0.0
ML-KEM-512,2024,0.33,0.33,0.33,1.0,0.1,1.0,0.28,0.0
ML-KEM-512,2024,0.33,0.33,0.33,1.0,0.2,1.0,0.28,0.0
ML-KEM-512,2024,0.33,0.33,0.33,1.25,0.01,1.0,0.28,0.0
ML-KEM-512,2024,0.33,0.33,0.33,1.25,0.05,1.0,0.28,0.0
ML-KEM-512,2024,0.33,0.33,0.33,1.25,0.1,1.0,0.28,0.0
ML-KEM-512,2024,0.33,0.33,0.33,1.25,0.2,1.0,0.28,0.0
ML-KEM-512,2024,0.33,0.33,0.33,1.5,0.01,1.0,0.28,0.0
ML-KEM-512,2024,0.33,0.33,0.33,1.5,0.05,1.0,0.28,0.0
ML-KEM-512,2024,0.33,0.33,0.33,1.5,0.1,1.0,0.28,0.0
ML-KEM-512,2024,0.33,0.33,0.33,1.5,0.2,1.0,0.28,0.0
ML-KEM-512,2024,0.33,0.33,0.33,2.0,0.01,1.0,0.28,0.0
ML-KEM-512,2024,0.33,0.33,0.33,2.0,0.05,1.0,0.28,0.0
ML-KEM-512,2024,0.33,0.33,0.33,2.0,0.1,1.0,0.28,0.0
ML-KEM-512,2024,0.33,0.33,0.33,2.0,0.2,1.0,0.28,0.0
ML-KEM-512,2024,0.33,0.33,0.33,3.0,0.01,1.0,0.28,0.0
ML-KEM-512,2024,0.33,0.33,0.33,3.0,0.05,1.0,0.28,0.0
ML-KEM-512,2024,0.33,0.33,0.33,3.0,0.1,1.0,0.28,0.0
ML-KEM-512,2024,0.33,0.33,0.33,3.0,0.2,1.0,0.28,0.0
ML-KEM-512,2024,0.33,0.33,0.33,5.0,0.01,1.0,0.28,0.0
ML-KEM-512,2024,0.33,0.33,0.33,5.0,0.05,1.0,0.28,0.0
ML-KEM-512,2024,0.33,0.33,0.33,5.0,0.1,1.0,0.28,0.0
ML-KEM-512,2024,0.33,0.33,0.33,5.0,0.2,1.0,0.28,0.0
ML-KEM-512,2024,0.6,0.2,0.2,1.0,0.01,0.98,0.28,0.0024449877750611247
ML-KEM-512,2024,0.6,0.2,0.2,1.0,0.05,0.98,0.28,0.0024449877750611247
ML-KEM-512,2024,0.6,0.2,0.2,1.0,0.1,0.98,0.28,0.0024449877750611247
ML-KEM-512,2024,0.6,0.2,0.2,1.0,0.2,0.98,0.28,0.0024449877750611247
ML-KEM-512,2024,0.6,0.2,0.2,1.25,0.01,0.98,0.28,0.0024449877750611247
ML-KEM-512,2024,0.6,0.2,0.2,1.25,0.05,0.98,0.28,0.0024449877750611247
ML-KEM-512,2024,0.6,0.2,0.2,1.25,0.1,0.98,0.28,0.0024449877750611247
ML-KEM-512,2024,0.6,0.2,0.2,1.25,0.2,0.98,0.28,0.0024449877750611247
ML-KEM-512,2024,0.6,0.2,0.2,1.5,0.01,0.98,0.28,0.0024449877750611247
ML-KEM-512,2024,0.6,0.2,0.2,1.5,0.05,0.98,0.28,0.0024449877750611247
ML-KEM-512,2024,0.6,0.2,0.2,1.5,0.1,0.98,0.28,0.0024449877750611247
ML-KEM-512,2024,0.6,0.2,0.2,1.5,0.2,0.98,0.28,0.0024449877750611247
ML-KEM-512,2024,0.6,0.2,0.2,2.0,0.01,0.98,0.28,0.0024449877750611247
ML-KEM-512,2024,0.6,0.2,0.2,2.0,0.05,0.98,0.28,0.0024449877750611247
ML-KEM-512,2024,0.6,0.2,0.2,2.0,0.1,0.98,0.28,0.0024449877750611247
ML-KEM-512,2024,0.6,0.2,0.2,2.0,0.2,0.98,0.28,0.0024449877750611247
ML-KEM-512,2024,0.6,0.2,0.2,3.0,0.01,0.98,0.28,0.0024449877750611247
ML-KEM-512,2024,0.6,0.2,0.2,3.0,0.05,0.98,0.28,0.0024449877750611247
ML-KEM-512,2024,0.6,0.2,0.2,3.0,0.1,0.98,0.28,0.0024449877750611247
ML-KEM-512,2024,0.6,0.2,0.2,3.0,0.2,0.98,0.28,0.0024449877750611247
ML-KEM-512,2024,0.6,0.2,0.2,5.0,0.01,0.98,0.28,0.0024449877750611247
ML-KEM-512,2024,0.6,0.2,0.2,5.0,0.05,0.98,0.28,0.0024449877750611247
ML-KEM-512,2024,0.6,0.2,0.2,5.0,0.1,0.98,0.28,0.0024449877750611247
ML-KEM-512,2024,0.6,0.2,0.2,5.0,0.2,0.98,0.28,0.0024449877750611247
ML-KEM-512,2024,0.2,0.6,0.2,1.0,0.01,1.0,0.3485714285714286,0.0
ML-KEM-512,2024,0.2,0.6,0.2,1.0,0.05,1.0,0.3485714285714286,0.0
ML-KEM-512,2024,0.2,0.6,0.2,1.0,0.1,1.0,0.3485714285714286,0.0
ML-KEM-512,2024,0.2,0.6,0.2,1.0,0.2,1.0,0.3485714285714286,0.0
ML-KEM-512,2024,0.2,0.6,0.2,1.25,0.01,1.0,0.3485714285714286,0.0
ML-KEM-512,2024,0.2,0.6,0.2,1.25,0.05,1.0,0.3485714285714286,0.0
ML-KEM-512,2024,0.2,0.6,0.2,1.25,0.1,1.0,0.3485714285714286,0.0
ML-KEM-512,2024,0.2,0.6,0.2,1.25,0.2,1.0,0.3485714285714286,0.0
ML-KEM-512,2024,0.2,0.6,0.2,1.5,0.01,1.0,0.3485714285714286,0.0
ML-KEM-512,2024,0.2,0.6,0.2,1.5,0.05,1.0,0.3485714285714286,0.0
ML-KEM-512,2024,0.2,0.6,0.2,1.5,0.1,1.0,0.3485714285714286,0.0
ML-KEM-512,2024,0.2,0.6,0.2,1.5,0.2,1.0,0.3485714285714286,0.0
ML-KEM-512,2024,0.2,0.6,0.2,2.0,0.01,1.0,0.3485714285714286,0.0
ML-KEM-512,2024,0.2,0.6,0.2,2.0,0.05,1.0,0.3485714285714286,0.0
ML-KEM-512,2024,0.2,0.6,0.2,2.0,0.1,1.0,0.3485714285714286,0.0
ML-KEM-512,2024,0.2,0.6,0.2,2.0,0.2,1.0,0.3485714285714286,0.0
ML-KEM-512,2024,0.2,0.6,0.2,3.0,0.01,1.0,0.3485714285714286,0.0
ML-KEM-512,2024,0.2,0.6,0.2,3.0,0.05,1.0,0.3485714285714286,0.0
ML-KEM-512,2024,0.2,0.6,0.2,3.0,0.1,1.0,0.3485714285714286,0.0
ML-KEM-512,2024,0.2,0.6,0.2,3.0,0.2,1.0,0.3485714285714286,0.0
ML-KEM-512,2024,0.2,0.6,0.2,5.0,0.01,1.0,0.3485714285714286,0.0
ML-KEM-512,2024,0.2,0.6,0.2,5.0,0.05,1.0,0.3485714285714286,0.0
ML-KEM-512,2024,0.2,0.6,0.2,5.0,0.1,1.0,0.3485714285714286,0.0
ML-KEM-512,2024,0.2,0.6,0.2,5.0,0.2,1.0,0.3485714285714286,0.0
ML-KEM-512,2024,0.2,0.2,0.6,1.0,0.01,1.0,0.24571428571428572,0.0
ML-KEM-512,2024,0.2,0.2,0.6,1.0,0.05,1.0,0.24571428571428572,0.0
ML-KEM-512,2024,0.2,0.2,0.6,1.0,0.1,1.0,0.24571428571428572,0.0
ML-KEM-512,2024,0.2,0.2,0.6,1.0,0.2,1.0,0.24571428571428572,0.0
ML-KEM-512,2024,0.2,0.2,0.6,1.25,0.01,1.0,0.24571428571428572,0.0
ML-KEM-512,2024,0.2,0.2,0.6,1.25,0.05,1.0,0.24571428571428572,0.0
ML-KEM-512,2024,0.2,0.2,0.6,1.25,0.1,1.0,0.24571428571428572,0.0
ML-KEM-512,2024,0.2,0.2,0.6,1.25,0.2,1.0,0.24571428571428572,0.0
ML-KEM-512,2024,0.2,0.2,0.6,1.5,0.01,1.0,0.24571428571428572,0.0
ML-KEM-512,2024,0.2,0.2,0.6,1.5,0.05,1.0,0.24571428571428572,0.0
ML-KEM-512,2024,0.2,0.2,0.6,1.5,0.1,1.0,0.24571428571428572,0.0
ML-KEM-512,2024,0.2,0.2,0.6,1.5,0.2,1.0,0.24571428571428572,0.0
ML-KEM-512,2024,0.2,0.2,0.6,2.0,0.01,1.0,0.24571428571428572,0.0
ML-KEM-512,2024,0.2,0.2,0.6,2.0,0.05,1.0,0.24571428571428572,0.0
ML-KEM-512,2024,0.2,0.2,0.6,2.0,0.1,1.0,0.24571428571428572,0.0
ML-KEM-512,2024,0.2,0.2,0.6,2.0,0.2,1.0,0.24571428571428572,0.0
ML-KEM-512,2024,0.2,0.2,0.6,3.0,0.01,1.0,0.24571428571428572,0.0
ML-KEM-512,2024,0.2,0.2,0.6,3.0,0.05,1.0,0.24571428571428572,0.0
ML-KEM-512,2024,0.2,0.2,0.6,3.0,0.1,1.0,0.24571428571428572,0.0
ML-KEM-512,2024,0.2,0.2,0.6,3.0,0.2,1.0,0.24571428571428572,0.0
ML-KEM-512,2024,0.2,0.2,0.6,5.0,0.01,1.0,0.24571428571428572,0.0
ML-KEM-512,2024,0.2,0.2,0.6,5.0,0.05,1.0,0.24571428571428572,0.0
ML-KEM-512,2024,0.2,0.2,0.6,5.0,0.1,1.0,0.24571428571428572,0.0
ML-KEM-512,2024,0.2,0.2,0.6,5.0,0.2,1.0,0.24571428571428572,0.0
ML-KEM-512,2024,0.8,0.1,0.1,1.0,0.01,0.41457286432160806,0.9428571428571428,0.5696821515892421
ML-KEM-512,2024,0.8,0.1,0.1,1.0,0.05,0.4033412887828162,0.9657142857142857,0.6112469437652812
ML-KEM-512,2024,0.8,0.1,0.1,1.0,0.1,0.37389380530973454,0.9657142857142857,0.6919315403422983
ML-KEM-512,2024,0.8,0.1,0.1,1.0,0.2,0.3665943600867679,0.9657142857142857,0.7139364303178484
ML-KEM-512,2024,0.8,0.1,0.1,1.25,0.01,0.9464285714285714,0.3028571428571429,0.007334963325183374
ML-KEM-512,2024,0.8,0.1,0.1,1.25,0.05,0.9464285714285714,0.3028571428571429,0.007334963325183374
ML-KEM-512,2024,0.8,0.1,0.1,1.25,0.1,0.9464285714285714,0.3028571428571429,0.007334963325183374
ML-KEM-512,2024,0.8,0.1,0.1,1.25,0.2,0.9464285714285714,0.3028571428571429,0.007334963325183374
ML-KEM-512,2024,0.8,0.1,0.1,1.5,0.01,0.9464285714285714,0.3028571428571429,0.007334963325183374
ML-KEM-512,2024,0.8,0.1,0.1,1.5,0.05,0.9464285714285714,0.3028571428571429,0.007334963325183374
ML-KEM-512,2024,0.8,0.1,0.1,1.5,0.1,0.9464285714285714,0.3028571428571429,0.007334963325183374
ML-KEM-512,2024,0.8,0.1,0.1,1.5,0.2,0.9464285714285714,0.3028571428571429,0.007334963325183374
ML-KEM-512,2024,0.8,0.1,0.1,2.0,0.01,0.9464285714285714,0.3028571428571429,0.007334963325183374
ML-KEM-512,2024,0.8,0.1,0.1,2.0,0.05,0.9464285714285714,0.3028571428571429,0.007334963325183374
ML-KEM-512,2024,0.8,0.1,0.1,2.0,0.1,0.9464285714285714,0.3028571428571429,0.007334963325183374
ML-KEM-512,2024,0.8,0.1,0.1,2.0,0.2,0.9464285714285714,0.3028571428571429,0.007334963325183374
ML-KEM-512,2024,0.8,0.1,0.1,3.0,0.01,0.9464285714285714,0.3028571428571429,0.007334963325183374
ML-KEM-512,2024,0.8,0.1,0.1,3.0,0.05,0.9464285714285714,0.3028571428571429,0.007334963325183374
ML-KEM-512,2024,0.8,0.1,0.1,3.0,0.1,0.9464285714285714,0.3028571428571429,0.007334963325183374
ML-KEM-512,2024,0.8,0.1,0.1,3.0,0.2,0.9464285714285714,0.3028571428571429,0.007334963325183374
ML-KEM-512,2024,0.8,0.1,0.1,5.0,0.01,0.9464285714285714,0.3028571428571429,0.007334963325183374
ML-KEM-512,2024,0.8,0.1,0.1,5.0,0.05,0.9464285714285714,0.3028571428571429,0.007334963325183374
ML-KEM-512,2024,0.8,0.1,0.1,5.0,0.1,0.9464285714285714,0.3028571428571429,0.007334963325183374
ML-KEM-512,2024,0.8,0.1,0.1,5.0,0.2,0.9464285714285714,0.3028571428571429,0.007334963325183374
ML-KEM-512,8888,0.33,0.33,0.33,1.0,0.01,0.9772727272727273,0.24571428571428572,0.0024449877750611247
ML-KEM-512,8888,0.33,0.33,0.33,1.0,0.05,0.9772727272727273,0.24571428571428572,0.0024449877750611247
ML-KEM-512,8888,0.33,0.33,0.33,1.0,0.1,0.36058700209643607,0.9828571428571429,0.7457212713936431
ML-KEM-512,8888,0.33,0.33,0.33,1.0,0.2,0.35390946502057613,0.9828571428571429,0.7677261613691931
ML-KEM-512,8888,0.33,0.33,0.33,1.25,0.01,0.9772727272727273,0.24571428571428572,0.0024449877750611247
ML-KEM-512,8888,0.33,0.33,0.33,1.25,0.05,0.9772727272727273,0.24571428571428572,0.0024449877750611247
ML-KEM-512,8888,0.33,0.33,0.33,1.25,0.1,0.9772727272727273,0.24571428571428572,0.0024449877750611247
ML-KEM-512,8888,0.33,0.33,0.33,1.25,0.2,0.9772727272727273,0.24571428571428572,0.0024449877750611247
ML-KEM-512,8888,0.33,0.33,0.33,1.5,0.01,0.9772727272727273,0.24571428571428572,0.0024449877750611247
ML-KEM-512,8888,0.33,0.33,0.33,1.5,0.05,0.9772727272727273,0.24571428571428572,0.0024449877750611247
ML-KEM-512,8888,0.33,0.33,0.33,1.5,0.1,0.9772727272727273,0.24571428571428572,0.0024449877750611247
ML-KEM-512,8888,0.33,0.33,0.33,1.5,0.2,0.9772727272727273,0.24571428571428572,0.0024449877750611247
ML-KEM-512,8888,0.33,0.33,0.33,2.0,0.01,0.9772727272727273,0.24571428571428572,0.0024449877750611247
ML-KEM-512,8888,0.33,0.33,0.33,2.0,0.05,0.9772727272727273,0.24571428571428572,0.0024449877750611247
ML-KEM-512,8888,0.33,0.33,0.33,2.0,0.1,0.9772727272727273,0.24571428571428572,0.0024449877750611247
ML-KEM-512,8888,0.33,0.33,0.33,2.0,0.2,0.9772727272727273,0.24571428571428572,0.0024449877750611247
ML-KEM-512,8888,0.33,0.33,0.33,3.0,0.01,0.9772727272727273,0.24571428571428572,0.0024449877750611247
ML-KEM-512,8888,0.33,0.33,0.33,3.0,0.05,0.9772727272727273,0.24571428571428572,0.0024449877750611247
ML-KEM-512,8888,0.33,0.33,0.33,3.0,0.1,0.9772727272727273,0.24571428571428572,0.0024449877750611247
ML-KEM-512,8888,0.33,0.33,0.33,3.0,0.2,0.9772727272727273,0.24571428571428572,0.0024449877750611247
ML-KEM-512,8888,0.33,0.33,0.33,5.0,0.01,0.9772727272727273,0.24571428571428572,0.0024449877750611247
ML-KEM-512,8888,0.33,0.33,0.33,5.0,0.05,0.9772727272727273,0.24571428571428572,0.0024449877750611247
ML-KEM-512,8888,0.33,0.33,0.33,5.0,0.1,0.9772727272727273,0.24571428571428572,0.0024449877750611247
ML-KEM-512,8888,0.33,0.33,0.33,5.0,0.2,0.9772727272727273,0.24571428571428572,0.0024449877750611247
ML-KEM-512,8888,0.6,0.2,0.2,1.0,0.01,0.8253968253968254,0.29714285714285715,0.02689486552567237
ML-KEM-512,8888,0.6,0.2,0.2,1.0,0.05,0.3660130718954248,0.96,0.7114914425427873
ML-KEM-512,8888,0.6,0.2,0.2,1.0,0.1,0.35073068893528186,0.96,0.7603911980440098
ML-KEM-512,8888,0.6,0.2,0.2,1.0,0.2,0.34496919917864477,0.96,0.7799511002444988
